pid,num_surveys,survey_years,first_year,last_year,age_range
621766108,4,"2010,2012,2014,2016",2010,2016,74 - 80
621767102,4,"2012,2014,2016,2018",2012,2018,5 - 65
621770102,4,"2010,2012,2018,2022",2010,2022,2 - 69
621772105,4,"2011,2012,2014,2020",2011,2020,-8 - 25
621779102,4,"2010,2012,2014,2018",2010,2018,2 - 40
621782104,4,"2016,2018,2020,2022",2016,2022,1 - 22
621788104,4,"2014,2016,2018,2020",2014,2020,2 - 57
621789102,4,"2010,2012,2014,2016",2010,2016,30 - 36
621790102,4,"2010,2012,2014,2016",2010,2016,64 - 70
621794101,4,"2010,2012,2014,2016",2010,2016,48 - 54
621798103,4,"2012,2016,2018,2022",2012,2022,2 - 43
621803581,4,"2016,2018,2020,2022",2016,2022,-8 - 79
621805102,4,"2012,2014,2016,2018",2012,2018,2 - 78
621807102,4,"2012,2016,2018,2022",2012,2022,2 - 49
621808101,4,"2010,2012,2016,2018",2010,2018,2 - 47
621808104,4,"2016,2018,2020,2022",2016,2022,1 - 23
621812102,4,"2010,2012,2016,2018",2010,2018,2 - 74
621815102,4,"2010,2012,2014,2022",2010,2022,36 - 48
621816105,4,"2016,2018,2020,2022",2016,2022,1 - 23
621817102,4,"2010,2012,2014,2016",2010,2016,69 - 75
621817103,4,"2010,2012,2014,2016",2010,2016,68 - 74
621817104,4,"2010,2012,2014,2016",2010,2016,20 - 27
621822104,4,"2010,2012,2014,2016",2010,2016,20 - 27
621829104,4,"2014,2018,2020,2022",2014,2022,2 - 39
621830104,4,"2012,2014,2016,2020",2012,2020,17 - 25
621832103,4,"2014,2016,2018,2020",2014,2020,2 - 33
621832105,4,"2010,2014,2016,2020",2010,2020,66 - 76
621833103,4,"2010,2014,2016,2018",2010,2018,2 - 60
621835101,4,"2010,2012,2014,2016",2010,2016,27 - 33
621837101,4,"2010,2012,2018,2022",2010,2022,2 - 43
621838101,4,"2010,2012,2014,2016",2010,2016,30 - 36
621846106,4,"2016,2018,2020,2022",2016,2022,1 - 23
621849105,4,"2014,2016,2018,2020",2014,2020,1 - 23
621849106,4,"2014,2016,2018,2020",2014,2020,2 - 42
621850103,4,"2010,2016,2020,2022",2010,2022,19 - 31
621852102,4,"2010,2012,2014,2016",2010,2016,72 - 78
621852104,4,"2014,2016,2020,2022",2014,2022,17 - 25
621853102,4,"2010,2012,2014,2016",2010,2016,53 - 59
621855103,4,"2014,2016,2018,2020",2014,2020,1 - 23
621859101,4,"2010,2012,2014,2016",2010,2016,24 - 30
621862101,4,"2012,2014,2016,2018",2012,2018,2 - 47
621862102,4,"2012,2014,2016,2018",2012,2018,2 - 43
621868101,4,"2010,2014,2016,2018",2010,2018,2 - 39
621868104,4,"2014,2016,2018,2020",2014,2020,2 - 49
621869101,4,"2012,2014,2016,2022",2012,2022,46 - 56
621869102,4,"2012,2014,2016,2022",2012,2022,39 - 49
621869103,4,"2012,2014,2016,2022",2012,2022,17 - 27
621870105,4,"2012,2014,2016,2020",2012,2020,31 - 39
634406431,4,"2012,2018,2020,2022",2012,2022,2 - 37
667172431,4,"2012,2014,2016,2018",2012,2018,2 - 36
673650431,4,"2012,2014,2018,2022",2012,2022,2 - 42
709033431,4,"2012,2014,2016,2020",2012,2020,26 - 34
714312433,4,"2012,2016,2018,2022",2012,2022,2 - 36
719625431,4,"2012,2018,2020,2022",2012,2022,2 - 34
732190501,4,"2014,2016,2018,2022",2014,2022,2 - 85
782302431,4,"2012,2014,2020,2022",2012,2022,25 - 35
793344431,4,"2012,2014,2016,2018",2012,2018,2 - 26
800356431,4,"2014,2016,2020,2022",2014,2022,30 - 38
852235431,4,"2014,2018,2020,2022",2014,2022,2 - 34
853428431,4,"2012,2014,2018,2020",2012,2020,2 - 30
873286431,4,"2012,2014,2016,2018",2012,2018,2 - 51
890911433,4,"2012,2016,2020,2022",2012,2022,22 - 32
903892431,4,"2012,2014,2016,2018",2012,2018,2 - 32
913434433,4,"2012,2016,2020,2022",2012,2022,24 - 34
914151431,4,"2012,2014,2016,2018",2012,2018,2 - 68
931323431,4,"2012,2014,2016,2018",2012,2018,2 - 29
946470431,4,"2012,2016,2018,2020",2012,2020,5 - 84
955383401,4,"2012,2014,2016,2020",2012,2020,24 - 32
956946431,4,"2014,2018,2020,2022",2014,2022,-8 - 32
965395431,4,"2012,2014,2016,2022",2012,2022,24 - 34
2279962551,4,"2016,2018,2020,2022",2016,2022,2 - 27
2489151501,4,"2014,2016,2018,2020",2014,2020,2 - 48
2489151502,4,"2014,2016,2018,2020",2014,2020,2 - 47
100160601,3,"2018,2020,2022",2018,2022,-8 - 33
100551551,3,"2018,2020,2022",2018,2022,-8 - 32
100724601,3,"2018,2020,2022",2018,2022,-8 - 34
103924503,3,"2014,2016,2020",2014,2020,32 - 38
107435501,3,"2018,2020,2022",2018,2022,-8 - 47
107624501,3,"2014,2018,2020",2014,2020,-8 - 39
108211501,3,"2014,2016,2020",2014,2020,21 - 27
108476551,3,"2016,2018,2020",2016,2020,2 - 34
108598601,3,"2018,2020,2022",2018,2022,-8 - 53
109849551,3,"2016,2018,2020",2016,2020,2 - 29
110003102,3,"2010,2012,2014",2010,2014,35 - 39
110006103,3,"2014,2016,2022",2014,2022,24 - 32
110009103,3,"2014,2016,2018",2014,2018,-8 - 62
110013101,3,"2010,2012,2014",2010,2014,39 - 43
110013102,3,"2010,2012,2014",2010,2014,38 - 42
110021101,3,"2010,2012,2014",2010,2014,75 - 79
110026103,3,"2018,2020,2022",2018,2022,-8 - 17
110033102,3,"2012,2014,2016",2012,2016,76 - 80
110038101,3,"2012,2014,2016",2012,2016,59 - 63
110040101,3,"2010,2012,2014",2010,2014,39 - 43
110040102,3,"2010,2012,2014",2010,2014,37 - 41
110040431,3,"2012,2014,2020",2012,2020,22 - 30
110042101,3,"2010,2012,2014",2010,2014,56 - 60
110042102,3,"2010,2012,2014",2010,2014,52 - 56
110042103,3,"2010,2012,2014",2010,2014,27 - 31
110063102,3,"2010,2011,2012",2010,2012,1 - 18
110068101,3,"2010,2012,2014",2010,2014,24 - 28
110070101,3,"2010,2012,2022",2010,2022,58 - 70
110070102,3,"2010,2012,2022",2010,2022,62 - 74
110077102,3,"2010,2012,2022",2010,2022,40 - 52
110077103,3,"2011,2012,2022",2011,2022,-8 - 27
110092105,3,"2018,2020,2022",2018,2022,-8 - 20
110099101,3,"2010,2012,2014",2010,2014,32 - 36
110102101,3,"2010,2012,2014",2010,2014,79 - 83
110105101,3,"2010,2012,2014",2010,2014,28 - 32
110120103,3,"2010,2012,2014",2010,2014,26 - 30
110120104,3,"2010,2012,2014",2010,2014,25 - 29
110121102,3,"2010,2012,2014",2010,2014,54 - 58
110126103,3,"2010,2012,2014",2010,2014,28 - 32
110129101,3,"2012,2014,2016",2012,2016,31 - 35
110129102,3,"2012,2014,2016",2012,2016,34 - 38
110132101,3,"2010,2012,2014",2010,2014,59 - 63
110142101,3,"2010,2012,2014",2010,2014,85 - 89
110147102,3,"2010,2014,2022",2010,2022,28 - 40
110148101,3,"2010,2012,2014",2010,2014,72 - 76
110150101,3,"2010,2012,2014",2010,2014,25 - 29
110157102,3,"2010,2014,2016",2010,2016,39 - 46
110160102,3,"2012,2014,2016",2012,2016,55 - 59
110160103,3,"2012,2014,2016",2012,2016,27 - 31
110722551,3,"2016,2020,2022",2016,2022,25 - 31
111065501,3,"2014,2016,2018",2014,2018,2 - 26
111308551,3,"2018,2020,2022",2018,2022,-8 - 44
112640551,3,"2016,2020,2022",2016,2022,31 - 36
114130553,3,"2016,2018,2022",2016,2022,2 - 27
115057554,3,"2016,2020,2022",2016,2022,25 - 31
117227551,3,"2016,2018,2020",2016,2020,2 - 33
117661501,3,"2014,2016,2020",2014,2020,31 - 37
120001103,3,"2018,2020,2022",2018,2022,-8 - 18
120009103,3,"2018,2020,2022",2018,2022,-8 - 21
120012103,3,"2018,2020,2022",2018,2022,-8 - 16
120016101,3,"2010,2012,2014",2010,2014,24 - 28
120016431,3,"2012,2014,2016",2012,2016,50 - 54
120018102,3,"2018,2020,2022",2018,2022,-8 - 19
120022102,3,"2010,2012,2014",2010,2014,29 - 33
120022104,3,"2010,2012,2014",2010,2014,51 - 55
120023102,3,"2010,2014,2022",2010,2022,50 - 62
120023103,3,"2010,2014,2022",2010,2022,24 - 36
120029103,3,"2018,2020,2022",2018,2022,-8 - 14
120039431,3,"2012,2014,2018",2012,2018,5 - 54
120040101,3,"2010,2012,2014",2010,2014,32 - 36
120040102,3,"2010,2012,2014",2010,2014,31 - 35
120057103,3,"2010,2012,2016",2010,2016,17 - 24
120063103,3,"2018,2020,2022",2018,2022,-8 - 18
120065102,3,"2010,2012,2014",2010,2014,77 - 81
120067102,3,"2010,2014,2016",2010,2016,52 - 59
120072101,3,"2010,2012,2014",2010,2014,38 - 42
120076104,3,"2010,2012,2022",2010,2022,31 - 43
120076105,3,"2010,2012,2022",2010,2022,32 - 44
120078103,3,"2012,2014,2016",2012,2016,30 - 34
120081104,3,"2010,2012,2014",2010,2014,19 - 23
120082105,3,"2018,2020,2022",2018,2022,-8 - 19
120082106,3,"2018,2020,2022",2018,2022,-8 - 14
120084102,3,"2010,2016,2018",2010,2018,2 - 62
120088101,3,"2010,2012,2014",2010,2014,26 - 30
120088104,3,"2010,2012,2014",2010,2014,59 - 63
120090103,3,"2012,2014,2016",2012,2016,22 - 27
120096105,3,"2018,2020,2022",2018,2022,-8 - 20
120096106,3,"2018,2020,2022",2018,2022,-8 - 15
120101104,3,"2018,2020,2022",2018,2022,-8 - 15
120126102,3,"2012,2014,2018",2012,2018,2 - 76
120137101,3,"2010,2012,2014",2010,2014,77 - 81
122376551,3,"2016,2020,2022",2016,2022,30 - 36
123476501,3,"2014,2016,2020",2014,2020,25 - 31
123758551,3,"2016,2018,2020",2016,2020,2 - 33
125984553,3,"2016,2018,2022",2016,2022,2 - 33
127580551,3,"2018,2020,2022",2018,2022,-8 - 37
127689502,3,"2018,2020,2022",2018,2022,-8 - 14
130001104,3,"2010,2012,2014",2010,2014,38 - 42
130006102,3,"2010,2012,2014",2010,2014,60 - 64
130007103,3,"2012,2020,2022",2012,2022,28 - 38
130009105,3,"2010,2012,2020",2010,2020,21 - 31
130010103,3,"2012,2014,2016",2012,2016,27 - 31
130011531,3,"2014,2016,2020",2014,2020,38 - 44
130015102,3,"2012,2014,2016",2012,2016,38 - 43
130015103,3,"2012,2014,2016",2012,2016,27 - 32
130020105,3,"2012,2014,2016",2012,2016,17 - 21
130021101,3,"2010,2014,2020",2010,2020,49 - 59
130021501,3,"2014,2018,2020",2014,2020,2 - 58
130022106,3,"2018,2020,2022",2018,2022,-8 - 21
130028103,3,"2012,2016,2020",2012,2020,21 - 29
130036105,3,"2018,2020,2022",2018,2022,-8 - 15
130037104,3,"2012,2016,2018",2012,2018,2 - 29
130040102,3,"2012,2014,2016",2012,2016,44 - 49
130041103,3,"2012,2014,2016",2012,2016,21 - 25
130042105,3,"2018,2020,2022",2018,2022,-8 - 17
130046105,3,"2012,2014,2016",2012,2016,34 - 39
130051581,3,"2016,2018,2020",2016,2020,2 - 73
130052103,3,"2010,2012,2014",2010,2014,32 - 36
130053101,3,"2010,2014,2016",2010,2016,71 - 77
130053102,3,"2010,2014,2016",2010,2016,68 - 74
130054102,3,"2012,2014,2016",2012,2016,85 - 89
130056101,3,"2010,2014,2016",2010,2016,48 - 54
130058103,3,"2012,2014,2016",2012,2016,20 - 24
130058501,3,"2014,2016,2018",2014,2018,2 - 28
130059104,3,"2018,2020,2022",2018,2022,-8 - 15
130062103,3,"2018,2020,2022",2018,2022,-8 - 21
130062581,3,"2016,2018,2020",2016,2020,2 - 67
130064102,3,"2010,2012,2014",2010,2014,51 - 55
130069431,3,"2012,2014,2016",2012,2016,33 - 37
130073103,3,"2018,2020,2022",2018,2022,-8 - 17
130078104,3,"2011,2012,2014",2011,2014,-8 - 19
130085101,3,"2010,2012,2014",2010,2014,61 - 65
130086103,3,"2011,2012,2014",2011,2014,-8 - 20
130087581,3,"2016,2018,2020",2016,2020,5 - 72
130089103,3,"2016,2018,2020",2016,2020,1 - 21
130094103,3,"2014,2016,2018",2014,2018,1 - 20
130095551,3,"2016,2018,2022",2016,2022,2 - 37
130096104,3,"2012,2014,2016",2012,2016,18 - 23
130099105,3,"2016,2020,2022",2016,2022,16 - 22
130100102,3,"2012,2014,2018",2012,2018,2 - 51
130100106,3,"2012,2014,2020",2012,2020,23 - 31
130103105,3,"2018,2020,2022",2018,2022,-8 - 18
130105101,3,"2010,2012,2014",2010,2014,77 - 81
130105105,3,"2012,2014,2016",2012,2016,23 - 27
130107104,3,"2011,2014,2016",2011,2016,-8 - 22
130109106,3,"2011,2012,2014",2011,2014,-8 - 19
130110102,3,"2010,2012,2016",2010,2016,64 - 70
130110103,3,"2012,2014,2016",2012,2016,39 - 43
130121102,3,"2010,2012,2022",2010,2022,47 - 59
130126101,3,"2010,2012,2014",2010,2014,28 - 32
130126102,3,"2010,2012,2014",2010,2014,29 - 33
130129101,3,"2010,2012,2014",2010,2014,39 - 43
130130101,3,"2010,2012,2014",2010,2014,70 - 74
130130102,3,"2010,2012,2014",2010,2014,73 - 77
130135101,3,"2010,2012,2018",2010,2018,2 - 55
130135102,3,"2010,2012,2018",2010,2018,2 - 55
130143101,3,"2010,2012,2020",2010,2020,37 - 47
130150102,3,"2012,2014,2018",2012,2018,2 - 47
130151104,3,"2018,2020,2022",2018,2022,-8 - 17
130152103,3,"2016,2018,2022",2016,2022,2 - 35
130153102,3,"2012,2018,2022",2012,2022,2 - 54
130153103,3,"2010,2012,2018",2010,2018,1 - 21
130154105,3,"2018,2020,2022",2018,2022,-8 - 16
130162102,3,"2012,2014,2016",2012,2016,48 - 52
130162104,3,"2010,2012,2022",2010,2022,20 - 32
130173103,3,"2010,2016,2022",2010,2022,32 - 44
130174101,3,"2010,2012,2014",2010,2014,75 - 79
130181101,3,"2010,2012,2014",2010,2014,72 - 76
130184101,3,"2010,2012,2014",2010,2014,37 - 41
130188102,3,"2010,2012,2014",2010,2014,72 - 76
130189103,3,"2014,2016,2018",2014,2018,1 - 18
130192101,3,"2010,2012,2014",2010,2014,34 - 38
130192102,3,"2010,2012,2014",2010,2014,43 - 47
130192104,3,"2010,2012,2014",2010,2014,18 - 22
130207105,3,"2018,2020,2022",2018,2022,-8 - 16
130207106,3,"2018,2020,2022",2018,2022,-8 - 15
130211112,3,"2014,2018,2022",2014,2022,1 - 25
130214101,3,"2010,2012,2014",2010,2014,75 - 79
130214103,3,"2010,2012,2014",2010,2014,24 - 28
130218431,3,"2012,2014,2018",2012,2018,1 - 27
130221104,3,"2010,2012,2014",2010,2014,75 - 79
130225101,3,"2010,2012,2014",2010,2014,78 - 82
130225102,3,"2014,2016,2018",2014,2018,5 - 95
130239101,3,"2010,2012,2014",2010,2014,71 - 75
130239102,3,"2010,2012,2014",2010,2014,70 - 74
130248102,3,"2012,2014,2016",2012,2016,57 - 61
130255104,3,"2012,2014,2016",2012,2016,31 - 35
130272104,3,"2010,2016,2018",2010,2018,2 - 86
130273101,3,"2010,2012,2014",2010,2014,57 - 61
130281431,3,"2012,2014,2016",2012,2016,75 - 79
130292105,3,"2012,2014,2016",2012,2016,22 - 26
130297103,3,"2018,2020,2022",2018,2022,-8 - 20
130306103,3,"2018,2020,2022",2018,2022,-8 - 20
130307103,3,"2018,2020,2022",2018,2022,-8 - 20
130307104,3,"2018,2020,2022",2018,2022,-8 - 16
130310105,3,"2018,2020,2022",2018,2022,-8 - 14
130311501,3,"2014,2016,2018",2014,2018,2 - 24
130312101,3,"2010,2012,2014",2010,2014,40 - 44
130318551,3,"2016,2018,2020",2016,2020,2 - 32
130322104,3,"2018,2020,2022",2018,2022,-8 - 20
130323103,3,"2010,2012,2014",2010,2014,60 - 64
130323104,3,"2018,2020,2022",2018,2022,-8 - 19
130323106,3,"2016,2020,2022",2016,2022,19 - 25
130324103,3,"2012,2014,2016",2012,2016,28 - 33
130324104,3,"2012,2020,2022",2012,2022,27 - 37
130325102,3,"2012,2014,2018",2012,2018,2 - 52
130325104,3,"2012,2018,2020",2012,2020,1 - 30
130328101,3,"2012,2014,2016",2012,2016,45 - 49
130333105,3,"2018,2020,2022",2018,2022,-8 - 18
130336103,3,"2012,2014,2016",2012,2016,38 - 42
130336104,3,"2012,2014,2016",2012,2016,38 - 42
130345103,3,"2010,2012,2014",2010,2014,18 - 22
130350102,3,"2012,2014,2022",2012,2022,34 - 44
130375102,3,"2012,2016,2018",2012,2018,2 - 64
130379105,3,"2016,2018,2022",2016,2022,2 - 73
130381103,3,"2018,2020,2022",2018,2022,-8 - 15
130385103,3,"2010,2012,2014",2010,2014,53 - 61
130389104,3,"2018,2020,2022",2018,2022,-8 - 17
130391105,3,"2014,2016,2018",2014,2018,2 - 25
130391501,3,"2014,2016,2018",2014,2018,2 - 26
130395101,3,"2010,2012,2014",2010,2014,32 - 36
130395102,3,"2010,2012,2014",2010,2014,32 - 36
130396105,3,"2012,2014,2016",2012,2016,26 - 30
130399105,3,"2018,2020,2022",2018,2022,-8 - 16
130405101,3,"2010,2012,2014",2010,2014,57 - 61
130405102,3,"2010,2012,2014",2010,2014,58 - 62
130406101,3,"2010,2012,2022",2010,2022,53 - 65
130410433,3,"2014,2016,2018",2014,2018,-8 - 87
130413103,3,"2012,2014,2016",2012,2016,30 - 34
130413105,3,"2018,2020,2022",2018,2022,-8 - 17
130414101,3,"2010,2012,2014",2010,2014,44 - 47
130415104,3,"2018,2020,2022",2018,2022,-8 - 21
130418531,3,"2014,2016,2018",2014,2018,2 - 63
130418532,3,"2014,2016,2018",2014,2018,2 - 61
130420103,3,"2018,2020,2022",2018,2022,-8 - 18
130420104,3,"2018,2020,2022",2018,2022,-8 - 14
130421102,3,"2014,2020,2022",2014,2022,19 - 27
130423103,3,"2014,2016,2018",2014,2018,1 - 19
130426105,3,"2018,2020,2022",2018,2022,-8 - 18
130433105,3,"2018,2020,2022",2018,2022,-8 - 17
130442101,3,"2010,2012,2016",2010,2016,40 - 46
130443105,3,"2018,2020,2022",2018,2022,-8 - 17
130445105,3,"2012,2014,2016",2012,2016,33 - 37
130452104,3,"2018,2020,2022",2018,2022,-8 - 19
130453103,3,"2018,2020,2022",2018,2022,-8 - 19
130453104,3,"2018,2020,2022",2018,2022,-8 - 16
130457103,3,"2012,2014,2016",2012,2016,24 - 29
130459103,3,"2018,2020,2022",2018,2022,-8 - 19
130459202,3,"2018,2020,2022",2018,2022,-8 - 76
130463551,3,"2016,2018,2022",2016,2022,2 - 32
130475104,3,"2016,2018,2020",2016,2020,2 - 35
130476102,3,"2012,2014,2016",2012,2016,56 - 61
130476103,3,"2016,2020,2022",2016,2022,16 - 21
130478102,3,"2014,2016,2018",2014,2018,2 - 53
130480103,3,"2018,2020,2022",2018,2022,-8 - 17
130481102,3,"2010,2012,2014",2010,2014,40 - 44
130483104,3,"2018,2020,2022",2018,2022,-8 - 22
130487104,3,"2018,2020,2022",2018,2022,-8 - 21
130487105,3,"2018,2020,2022",2018,2022,-8 - 21
130489105,3,"2018,2020,2022",2018,2022,-8 - 19
130489106,3,"2018,2020,2022",2018,2022,-8 - 16
130490102,3,"2010,2012,2014",2010,2014,53 - 57
130490104,3,"2014,2016,2018",2014,2018,2 - 34
130490106,3,"2010,2012,2014",2010,2014,28 - 32
130491104,3,"2018,2020,2022",2018,2022,-8 - 15
130492104,3,"2010,2012,2022",2010,2022,20 - 32
130492601,3,"2018,2020,2022",2018,2022,-8 - 32
130493104,3,"2018,2020,2022",2018,2022,-8 - 20
130495104,3,"2018,2020,2022",2018,2022,-8 - 20
130498101,3,"2012,2014,2020",2012,2020,55 - 63
130498104,3,"2014,2016,2022",2014,2022,32 - 40
130499104,3,"2018,2020,2022",2018,2022,-8 - 19
130500102,3,"2012,2014,2016",2012,2016,31 - 35
130502102,3,"2014,2016,2022",2014,2022,53 - 61
130505103,3,"2018,2020,2022",2018,2022,-8 - 16
130505204,3,"2018,2020,2022",2018,2022,-8 - 40
130505207,3,"2018,2020,2022",2018,2022,-8 - 40
130506103,3,"2018,2020,2022",2018,2022,-8 - 19
130506104,3,"2018,2020,2022",2018,2022,-8 - 14
130507104,3,"2014,2016,2022",2014,2022,22 - 30
130510104,3,"2014,2020,2022",2014,2022,27 - 35
130512104,3,"2010,2014,2016",2010,2016,18 - 24
130513102,3,"2014,2016,2022",2014,2022,54 - 62
130516105,3,"2010,2014,2016",2010,2016,74 - 80
130517104,3,"2018,2020,2022",2018,2022,-8 - 19
130522103,3,"2012,2016,2020",2012,2020,22 - 30
130523104,3,"2016,2018,2022",2016,2022,1 - 23
130527103,3,"2018,2020,2022",2018,2022,-8 - 21
130527104,3,"2018,2020,2022",2018,2022,-8 - 14
130527202,3,"2018,2020,2022",2018,2022,-8 - 69
130529102,3,"2012,2014,2016",2012,2016,47 - 51
130529103,3,"2010,2011,2012",2010,2012,1 - 19
130530101,3,"2018,2020,2022",2018,2022,-8 - 84
130532551,3,"2016,2018,2022",2016,2022,2 - 38
130534103,3,"2018,2020,2022",2018,2022,-8 - 14
130535102,3,"2014,2016,2018",2014,2018,-8 - 31
130537102,3,"2010,2012,2016",2010,2016,37 - 44
130542103,3,"2010,2012,2014",2010,2014,51 - 55
130543551,3,"2018,2020,2022",2018,2022,-8 - 14
130545104,3,"2018,2020,2022",2018,2022,-8 - 18
130546431,3,"2012,2014,2018",2012,2018,2 - 57
130546432,3,"2012,2014,2018",2012,2018,2 - 56
130547104,3,"2012,2016,2020",2012,2020,23 - 31
130550103,3,"2012,2016,2018",2012,2018,2 - 29
130550104,3,"2012,2016,2018",2012,2018,1 - 26
130554104,3,"2012,2014,2016",2012,2016,20 - 24
130561104,3,"2018,2020,2022",2018,2022,-8 - 18
130563103,3,"2018,2020,2022",2018,2022,-8 - 18
130565103,3,"2018,2020,2022",2018,2022,-8 - 21
130565601,3,"2018,2020,2022",2018,2022,-8 - 30
130566104,3,"2018,2020,2022",2018,2022,-8 - 21
130571103,3,"2018,2020,2022",2018,2022,-8 - 14
130576203,3,"2018,2020,2022",2018,2022,-8 - 34
130577101,3,"2010,2016,2018",2010,2018,2 - 44
130584101,3,"2010,2012,2014",2010,2014,76 - 80
130588106,3,"2018,2020,2022",2018,2022,-8 - 15
130601104,3,"2018,2020,2022",2018,2022,-8 - 20
130602104,3,"2018,2020,2022",2018,2022,-8 - 18
130603204,3,"2018,2020,2022",2018,2022,-8 - 39
130606106,3,"2018,2020,2022",2018,2022,-8 - 14
130607101,3,"2010,2012,2014",2010,2014,58 - 62
130607103,3,"2010,2012,2014",2010,2014,83 - 87
130609104,3,"2018,2020,2022",2018,2022,-8 - 19
130610103,3,"2012,2014,2016",2012,2016,22 - 26
130610431,3,"2012,2014,2016",2012,2016,21 - 25
130618103,3,"2010,2012,2020",2010,2020,62 - 72
130619602,3,"2018,2020,2022",2018,2022,-8 - 26
130622103,3,"2012,2018,2022",2012,2022,1 - 27
130627101,3,"2010,2012,2016",2010,2016,55 - 61
130629103,3,"2016,2018,2020",2016,2020,1 - 27
130635108,3,"2012,2014,2016",2012,2016,37 - 41
130640431,3,"2012,2020,2022",2012,2022,27 - 37
130646104,3,"2018,2020,2022",2018,2022,-8 - 20
130655103,3,"2018,2020,2022",2018,2022,-8 - 21
130659101,3,"2010,2012,2014",2010,2014,64 - 68
130664105,3,"2018,2020,2022",2018,2022,-8 - 23
130667101,3,"2010,2012,2014",2010,2014,76 - 80
130671501,3,"2014,2020,2022",2014,2022,23 - 31
130672104,3,"2018,2020,2022",2018,2022,-8 - 19
130673104,3,"2018,2020,2022",2018,2022,-8 - 18
130676103,3,"2016,2020,2022",2016,2022,17 - 23
130676104,3,"2018,2020,2022",2018,2022,-8 - 17
130681103,3,"2012,2014,2016",2012,2016,22 - 27
130681551,3,"2016,2018,2022",2016,2022,2 - 30
130682104,3,"2014,2016,2018",2014,2018,2 - 29
130682105,3,"2012,2014,2016",2012,2016,22 - 26
130686104,3,"2014,2016,2018",2014,2018,2 - 28
130689103,3,"2012,2014,2016",2012,2016,24 - 28
130693103,3,"2018,2020,2022",2018,2022,-8 - 17
130697105,3,"2018,2020,2022",2018,2022,-8 - 17
130699101,3,"2010,2014,2018",2010,2018,2 - 39
130700106,3,"2018,2020,2022",2018,2022,-8 - 15
130705104,3,"2018,2020,2022",2018,2022,-8 - 14
130707432,3,"2012,2014,2016",2012,2016,78 - 82
130708103,3,"2018,2020,2022",2018,2022,-8 - 19
130710432,3,"2016,2018,2020",2016,2020,1 - 21
130717103,3,"2018,2020,2022",2018,2022,-8 - 17
130717104,3,"2018,2020,2022",2018,2022,-8 - 17
130719103,3,"2018,2020,2022",2018,2022,-8 - 21
130719104,3,"2018,2020,2022",2018,2022,-8 - 17
130720103,3,"2012,2014,2020",2012,2020,17 - 25
130722106,3,"2016,2020,2022",2016,2022,17 - 23
130724104,3,"2016,2018,2022",2016,2022,1 - 23
130725101,3,"2010,2012,2014",2010,2014,54 - 58
130725104,3,"2010,2012,2020",2010,2020,28 - 38
130733104,3,"2018,2020,2022",2018,2022,-8 - 16
130735103,3,"2016,2018,2022",2016,2022,1 - 23
130736104,3,"2018,2020,2022",2018,2022,-8 - 18
130746104,3,"2014,2018,2020",2014,2020,2 - 40
130753103,3,"2012,2014,2016",2012,2016,26 - 30
130754101,3,"2010,2012,2014",2010,2014,40 - 44
130754103,3,"2012,2014,2016",2012,2016,20 - 25
130761101,3,"2010,2020,2022",2010,2022,55 - 67
130766104,3,"2018,2020,2022",2018,2022,-8 - 19
130773101,3,"2010,2012,2022",2010,2022,39 - 51
130773102,3,"2010,2012,2022",2010,2022,38 - 50
130774102,3,"2010,2012,2014",2010,2014,39 - 43
130775101,3,"2010,2012,2014",2010,2014,36 - 40
130775102,3,"2010,2012,2014",2010,2014,37 - 41
130781431,3,"2012,2014,2016",2012,2016,22 - 26
130783102,3,"2012,2014,2022",2012,2022,33 - 43
130788103,3,"2010,2020,2022",2010,2022,23 - 35
130788104,3,"2010,2016,2022",2010,2022,21 - 33
130793104,3,"2018,2020,2022",2018,2022,-8 - 18
130794103,3,"2011,2020,2022",2011,2022,-8 - 27
130794104,3,"2018,2020,2022",2018,2022,-8 - 19
130799103,3,"2012,2014,2016",2012,2016,16 - 20
130799105,3,"2018,2020,2022",2018,2022,-8 - 19
130802101,3,"2010,2012,2014",2010,2014,67 - 71
130808103,3,"2014,2016,2018",2014,2018,2 - 29
130808104,3,"2018,2020,2022",2018,2022,-8 - 21
130810105,3,"2018,2020,2022",2018,2022,-8 - 15
130815104,3,"2018,2020,2022",2018,2022,-8 - 18
130815581,3,"2016,2018,2020",2016,2020,-8 - 92
130816104,3,"2018,2020,2022",2018,2022,-8 - 17
130822104,3,"2018,2020,2022",2018,2022,-8 - 19
130823104,3,"2018,2020,2022",2018,2022,-8 - 17
130829101,3,"2010,2012,2014",2010,2014,74 - 78
130829102,3,"2010,2012,2014",2010,2014,77 - 81
130830104,3,"2016,2018,2020",2016,2020,-8 - 21
130831431,3,"2012,2014,2020",2012,2020,34 - 42
130832104,3,"2018,2020,2022",2018,2022,-8 - 20
130835104,3,"2018,2020,2022",2018,2022,-8 - 16
130836104,3,"2018,2020,2022",2018,2022,-8 - 20
130837101,3,"2010,2014,2016",2010,2016,50 - 56
130841103,3,"2018,2020,2022",2018,2022,-8 - 19
130841104,3,"2018,2020,2022",2018,2022,-8 - 16
130844103,3,"2018,2020,2022",2018,2022,-8 - 19
130844531,3,"2016,2020,2022",2016,2022,73 - 79
130846103,3,"2018,2020,2022",2018,2022,-8 - 16
130849532,3,"2014,2016,2022",2014,2022,25 - 33
130850431,3,"2012,2014,2016",2012,2016,23 - 27
130854101,3,"2010,2012,2020",2010,2020,42 - 52
